Type,Country,Year,Value,Unit
electricity,South Korea,1994,146.54,TWh
electricity,South Korea,1995,163.27,TWh
electricity,South Korea,1996,182.47,TWh
electricity,South Korea,1997,200.783,TWh
electricity,South Korea,1998,193.47,TWh
electricity,South Korea,1999,214.215,TWh
electricity,South Korea,2000,263.122,TWh
electricity,South Korea,2001,281.572,TWh
electricity,South Korea,2002,300.786,TWh
electricity,South Korea,2003,318.062,TWh
electricity,South Korea,2004,337.938,TWh
electricity,South Korea,2005,357.627,TWh
electricity,South Korea,2006,371.354,TWh
electricity,South Korea,2007,392.656,TWh
electricity,South Korea,2008,408.042,TWh
electricity,South Korea,2009,414.69,TWh
electricity,South Korea,2010,458.473,TWh
electricity,South Korea,2011,480.958,TWh
electricity,South Korea,2012,492.568,TWh
electricity,South Korea,2013,498.162,TWh
electricity,South Korea,2014,499.046,TWh
electricity,South Korea,2015,506.645,TWh
electricity,South Korea,2016,530.142,TWh
electricity,South Korea,2017,538.384461,TWh
electricity,South Korea,2018,545.4839380000001,TWh
electricity,South Korea,2019,538.247956,TWh
electricity,South Korea,2020,527.9965540000001,TWh
electricity,South Korea,2021,552.1564089999998,TWh
electricity,South Korea,2022,558.095881,TWh
electricity,South Korea,2023,556.4653532653078,TWh
electricity,South Korea,2024,558.0946306029438,TWh
electricity,Spain,1990,129.161,TWh
electricity,Spain,1991,132.075,TWh
electricity,Spain,1992,134.252,TWh
electricity,Spain,1993,134.101,TWh
electricity,Spain,1994,139.998,TWh
electricity,Spain,1995,145.537,TWh
electricity,Spain,1996,151.516,TWh
electricity,Spain,1997,163.44,TWh
electricity,Spain,1998,169.673,TWh
electricity,Spain,1999,181.652,TWh
electricity,Spain,2000,194.709,TWh
electricity,Spain,2001,207.297,TWh
electricity,Spain,2002,211.866,TWh
electricity,Spain,2003,224.266,TWh
electricity,Spain,2004,237.03800000000004,TWh
electricity,Spain,2005,248.469,TWh
electricity,Spain,2006,254.04,TWh
electricity,Spain,2007,257.643,TWh
electricity,Spain,2008,260.96,TWh
electricity,Spain,2009,247.161,TWh
electricity,Spain,2010,250.169,TWh
electricity,Spain,2011,248.835,TWh
electricity,Spain,2012,245.503,TWh
electricity,Spain,2013,235.181,TWh
electricity,Spain,2014,233.306,TWh
electricity,Spain,2015,238.54499999999996,TWh
electricity,Spain,2016,239.821,TWh
electricity,Spain,2017,246.542,TWh
electricity,Spain,2018,245.769,TWh
electricity,Spain,2019,242.165,TWh
electricity,Spain,2020,227.172,TWh
electricity,Spain,2021,235.025,TWh
electricity,Spain,2022,231.847,TWh
electricity,Spain,2023,229.77126,TWh
electricity,Spain,2024,231.65804937580742,TWh
electricity,Sweden,1990,130.737,TWh
electricity,Sweden,1991,132.335,TWh
electricity,Sweden,1992,130.053,TWh
electricity,Sweden,1993,130.598,TWh
electricity,Sweden,1994,129.613,TWh
electricity,Sweden,1995,132.389,TWh
electricity,Sweden,1996,132.299,TWh
electricity,Sweden,1997,132.04,TWh
electricity,Sweden,1998,132.883,TWh
electricity,Sweden,1999,132.686,TWh
electricity,Sweden,2000,135.408,TWh
electricity,Sweden,2001,138.51,TWh
electricity,Sweden,2002,136.655,TWh
electricity,Sweden,2003,134.617,TWh
electricity,Sweden,2004,135.414,TWh
electricity,Sweden,2005,135.418,TWh
electricity,Sweden,2006,135.357,TWh
electricity,Sweden,2007,135.641,TWh
electricity,Sweden,2008,133.256,TWh
electricity,Sweden,2009,127.944,TWh
electricity,Sweden,2010,136.634,TWh
electricity,Sweden,2011,128.961,TWh
electricity,Sweden,2012,132.116,TWh
electricity,Sweden,2013,129.341,TWh
electricity,Sweden,2014,126.845,TWh
electricity,Sweden,2015,129.275,TWh
electricity,Sweden,2016,132.057,TWh
electricity,Sweden,2017,132.003,TWh
electricity,Sweden,2018,131.859,TWh
electricity,Sweden,2019,128.594,TWh
electricity,Sweden,2020,127.26,TWh
electricity,Sweden,2021,131.906,TWh
electricity,Sweden,2022,126.432,TWh
electricity,Sweden,2023,124.956,TWh
electricity,Sweden,2024,126.81419292423062,TWh
electricity,Taiwan,1990,78.8,TWh
electricity,Taiwan,1991,87.078,TWh
electricity,Taiwan,1992,93.025,TWh
electricity,Taiwan,1993,101.385,TWh
electricity,Taiwan,1994,108.65,TWh
electricity,Taiwan,1995,115.837,TWh
electricity,Taiwan,1996,123.146,TWh
electricity,Taiwan,1997,131.766,TWh
electricity,Taiwan,1998,142.544,TWh
electricity,Taiwan,1999,149.185,TWh
electricity,Taiwan,2000,163.745,TWh
electricity,Taiwan,2001,166.526,TWh
electricity,Taiwan,2002,175.907,TWh
electricity,Taiwan,2003,185.255,TWh
electricity,Taiwan,2004,195.126,TWh
electricity,Taiwan,2005,203.202,TWh
electricity,Taiwan,2006,209.977,TWh
electricity,Taiwan,2007,217.089,TWh
electricity,Taiwan,2008,214.346,TWh
electricity,Taiwan,2009,205.505,TWh
electricity,Taiwan,2010,222.218,TWh
electricity,Taiwan,2011,226.922,TWh
electricity,Taiwan,2012,226.395,TWh
electricity,Taiwan,2013,230.503,TWh
electricity,Taiwan,2014,236.012,TWh
electricity,Taiwan,2015,234.76,TWh
electricity,Taiwan,2016,240.119,TWh
electricity,Taiwan,2017,245.410279,TWh
electricity,Taiwan,2018,250.19550300000003,TWh
electricity,Taiwan,2019,249.28583500000002,TWh
electricity,Taiwan,2020,255.16499299999998,TWh
electricity,Taiwan,2021,267.354744,TWh
electricity,Taiwan,2022,264.0833879999999,TWh
electricity,Taiwan,2023,257.72273037616617,TWh
electricity,Taiwan,2024,264.0940613966543,TWh
electricity,Thailand,1990,38.618,TWh
electricity,Thailand,1991,43.717,TWh
electricity,Thailand,1992,49.57,TWh
electricity,Thailand,1993,56.545,TWh
electricity,Thailand,1994,62.826,TWh
electricity,Thailand,1995,71.123,TWh
electricity,Thailand,1996,79.995,TWh
electricity,Thailand,1997,84.587,TWh
electricity,Thailand,1998,80.433,TWh
electricity,Thailand,1999,81.4498,TWh
electricity,Thailand,2000,87.932,TWh
electricity,Thailand,2001,92.2898,TWh
electricity,Thailand,2002,100.1819,TWh
electricity,Thailand,2003,106.959,TWh
electricity,Thailand,2004,115.044,TWh
electricity,Thailand,2005,121.229,TWh
electricity,Thailand,2006,128.171,TWh
electricity,Thailand,2007,133.178,TWh
electricity,Thailand,2008,135.45,TWh
electricity,Thailand,2009,135.209,TWh
electricity,Thailand,2010,149.32,TWh
electricity,Thailand,2011,148.7,TWh
electricity,Thailand,2012,161.749,TWh
electricity,Thailand,2013,164.322,TWh
electricity,Thailand,2014,168.788,TWh
electricity,Thailand,2015,174.053,TWh
electricity,Thailand,2016,184.96,TWh
electricity,Thailand,2017,185.368999,TWh
electricity,Thailand,2018,188.048,TWh
electricity,Thailand,2019,193.17599900000002,TWh
electricity,Thailand,2020,196.706,TWh
electricity,Thailand,2021,199.21199999999996,TWh
electricity,Thailand,2022,217.038,TWh
electricity,Thailand,2023,227.65855435843423,TWh
electricity,Thailand,2024,234.60031455631082,TWh
electricity,Turkiye,1990,46.82,TWh
electricity,Turkiye,1991,49.283,TWh
electricity,Turkiye,1992,53.985,TWh
electricity,Turkiye,1993,59.237,TWh
electricity,Turkiye,1994,61.401,TWh
electricity,Turkiye,1995,67.394,TWh
electricity,Turkiye,1996,74.157,TWh
electricity,Turkiye,1997,81.885,TWh
electricity,Turkiye,1998,87.704,TWh
electricity,Turkiye,1999,91.202,TWh
electricity,Turkiye,2000,98.296,TWh
electricity,Turkiye,2001,97.068,TWh
electricity,Turkiye,2002,102.948,TWh
electricity,Turkiye,2003,111.766,TWh
electricity,Turkiye,2004,121.142,TWh
electricity,Turkiye,2005,130.263,TWh
electricity,Turkiye,2006,143.07,TWh
electricity,Turkiye,2007,155.135,TWh
electricity,Turkiye,2008,161.949,TWh
electricity,Turkiye,2009,156.894,TWh
electricity,Turkiye,2010,172.05,TWh
electricity,Turkiye,2011,186.1,TWh
electricity,Turkiye,2012,194.923,TWh
electricity,Turkiye,2013,198.045,TWh
electricity,Turkiye,2014,207.375,TWh
electricity,Turkiye,2015,217.313,TWh
electricity,Turkiye,2016,231.204,TWh
electricity,Turkiye,2017,249.022646,TWh
electricity,Turkiye,2018,258.2321769999999,TWh
electricity,Turkiye,2019,257.27312900000004,TWh
electricity,Turkiye,2020,262.70212900000007,TWh
electricity,Turkiye,2021,286.69146500000005,TWh
electricity,Turkiye,2022,286.57631799999996,TWh
electricity,Turkiye,2023,290.07492799999994,TWh
electricity,Turkiye,2024,305.3855017330803,TWh
electricity,United Arab Emirates,1990,15.38,TWh
electricity,United Arab Emirates,1991,15.5,TWh
electricity,United Arab Emirates,1992,16.85,TWh
electricity,United Arab Emirates,1993,19.55,TWh
electricity,United Arab Emirates,1994,21.38,TWh
electricity,United Arab Emirates,1995,20.9,TWh
electricity,United Arab Emirates,1996,21.921,TWh
electricity,United Arab Emirates,1997,22.988,TWh
electricity,United Arab Emirates,1998,28.312,TWh
electricity,United Arab Emirates,1999,31.479,TWh
electricity,United Arab Emirates,2000,33.868,TWh
electricity,United Arab Emirates,2001,38.4054,TWh
electricity,United Arab Emirates,2002,42.1029,TWh
electricity,United Arab Emirates,2003,44.4184,TWh
electricity,United Arab Emirates,2004,47.084,TWh
electricity,United Arab Emirates,2005,53.874,TWh
electricity,United Arab Emirates,2006,59.261,TWh
electricity,United Arab Emirates,2007,67.23162268216666,TWh
electricity,United Arab Emirates,2008,75.65424536433333,TWh
electricity,United Arab Emirates,2009,80.0138680465,TWh
electricity,United Arab Emirates,2010,88.26049072866665,TWh
electricity,United Arab Emirates,2011,88.74511341083334,TWh
electricity,United Arab Emirates,2012,87.78981879,TWh
electricity,United Arab Emirates,2013,91.99557091,TWh
electricity,United Arab Emirates,2014,97.29469661,TWh
electricity,United Arab Emirates,2015,108.94712879999999,TWh
electricity,United Arab Emirates,2016,110.645246,TWh
electricity,United Arab Emirates,2017,114.4851987,TWh
electricity,United Arab Emirates,2018,116.38948440000001,TWh
electricity,United Arab Emirates,2019,119.94065930000001,TWh
electricity,United Arab Emirates,2020,118.22343670000001,TWh
electricity,United Arab Emirates,2021,129.02795839999996,TWh
electricity,United Arab Emirates,2022,134.60571,TWh
electricity,United Arab Emirates,2023,146.60682854421862,TWh
electricity,United Arab Emirates,2024,154.92590628854884,TWh
electricity,United Kingdom,1990,284.416,TWh
electricity,United Kingdom,1991,290.842,TWh
electricity,United Kingdom,1992,291.453,TWh
electricity,United Kingdom,1993,295.746,TWh
electricity,United Kingdom,1994,291.782,TWh
electricity,United Kingdom,1995,303.805,TWh
electricity,United Kingdom,1996,319.778,TWh
electricity,United Kingdom,1997,321.066,TWh
electricity,United Kingdom,1998,325.35,TWh
electricity,United Kingdom,1999,332.054,TWh
electricity,United Kingdom,2000,340.297,TWh
electricity,United Kingdom,2001,342.505,TWh
electricity,United Kingdom,2002,344.109,TWh
electricity,United Kingdom,2003,346.616,TWh
electricity,United Kingdom,2004,347.721,TWh
electricity,United Kingdom,2005,357.195,TWh
electricity,United Kingdom,2006,353.863,TWh
electricity,United Kingdom,2007,351.449,TWh
electricity,United Kingdom,2008,350.669,TWh
electricity,United Kingdom,2009,329.635,TWh
electricity,United Kingdom,2010,336.363,TWh
electricity,United Kingdom,2011,324.802,TWh
electricity,United Kingdom,2012,324.431,TWh
electricity,United Kingdom,2013,323.351,TWh
electricity,United Kingdom,2014,309.637,TWh
electricity,United Kingdom,2015,309.336,TWh
electricity,United Kingdom,2016,309.443,TWh
electricity,United Kingdom,2017,305.098978,TWh
electricity,United Kingdom,2018,307.856844,TWh
electricity,United Kingdom,2019,305.11711399999996,TWh
electricity,United Kingdom,2020,290.201239,TWh
electricity,United Kingdom,2021,292.339033,TWh
electricity,United Kingdom,2022,280.1275750000001,TWh
electricity,United Kingdom,2023,276.8262258288247,TWh
electricity,United Kingdom,2024,279.55487027741935,TWh
electricity,United States,1990,2712.555,TWh
electricity,United States,1991,2854.26,TWh
electricity,United States,1992,2865.559,TWh
electricity,United States,1993,2963.142,TWh
electricity,United States,1994,3047.324,TWh
electricity,United States,1995,3135.807,TWh
electricity,United States,1996,3221.305,TWh
electricity,United States,1997,3270.628,TWh
electricity,United States,1998,3373.86,TWh
electricity,United States,1999,3459.621,TWh
electricity,United States,2000,3589.779,TWh
electricity,United States,2001,3554.396,TWh
electricity,United States,2002,3631.904,TWh
electricity,United States,2003,3662.327,TWh
electricity,United States,2004,3716.318,TWh
electricity,United States,2005,3811.487,TWh
electricity,United States,2006,3817.56,TWh
electricity,United States,2007,3921.94,TWh
electricity,United States,2008,3907.229,TWh
electricity,United States,2009,3724.658,TWh
electricity,United States,2010,3894.367,TWh
electricity,United States,2011,3885.019,TWh
electricity,United States,2012,3830.933,TWh
electricity,United States,2013,3873.143,TWh
electricity,United States,2014,3895.216,TWh
electricity,United States,2015,3895.365,TWh
electricity,United States,2016,3922.011,TWh
electricity,United States,2017,3886.956078,TWh
electricity,United States,2018,4042.8400120000006,TWh
electricity,United States,2019,3964.472686,TWh
electricity,United States,2020,3903.6744119999994,TWh
electricity,United States,2021,3956.9191700000006,TWh
electricity,United States,2022,4126.373048999999,TWh
electricity,United States,2023,4069.026510087215,TWh
electricity,United States,2024,4145.49593611385,TWh
electricity,Uzbekistan,1992,42.527,TWh
electricity,Uzbekistan,1993,41.582,TWh
electricity,Uzbekistan,1994,40.441,TWh
electricity,Uzbekistan,1995,39.211,TWh
electricity,Uzbekistan,1996,39.788,TWh
electricity,Uzbekistan,1997,40.293,TWh
electricity,Uzbekistan,1998,40.137,TWh
electricity,Uzbekistan,1999,39.738,TWh
electricity,Uzbekistan,2000,41.148,TWh
electricity,Uzbekistan,2001,41.03,TWh
electricity,Uzbekistan,2002,42.074,TWh
electricity,Uzbekistan,2003,42.156,TWh
electricity,Uzbekistan,2004,42.668,TWh
electricity,Uzbekistan,2005,41.991,TWh
electricity,Uzbekistan,2006,43.457,TWh
electricity,Uzbekistan,2007,41.778,TWh
electricity,Uzbekistan,2008,42.163,TWh
electricity,Uzbekistan,2009,42.78,TWh
electricity,Uzbekistan,2010,44.28,TWh
electricity,Uzbekistan,2011,44.881,TWh
electricity,Uzbekistan,2012,44.969,TWh
electricity,Uzbekistan,2013,44.56456749999999,TWh
electricity,Uzbekistan,2014,51.0235,TWh
electricity,Uzbekistan,2015,52.0295,TWh
electricity,Uzbekistan,2016,52.9467,TWh
electricity,Uzbekistan,2017,55.3397,TWh
electricity,Uzbekistan,2018,58.711006399999995,TWh
electricity,Uzbekistan,2019,59.442808,TWh
electricity,Uzbekistan,2020,56.80507599999999,TWh
electricity,Uzbekistan,2021,62.570134,TWh
electricity,Uzbekistan,2022,63.767026,TWh
electricity,Uzbekistan,1990,45.62,TWh
electricity,Uzbekistan,1991,45.578,TWh
electricity,Uzbekistan,2023,61.72453157336276,TWh
electricity,Uzbekistan,2024,63.477510917408786,TWh
electricity,Vietnam,1990,6.2,TWh
electricity,Vietnam,1991,6.55,TWh
electricity,Vietnam,1992,6.975,TWh
electricity,Vietnam,1993,7.833,TWh
electricity,Vietnam,1994,9.233,TWh
electricity,Vietnam,1995,11.198,TWh
electricity,Vietnam,1996,13.375,TWh
electricity,Vietnam,1997,15.301,TWh
electricity,Vietnam,1998,17.725,TWh
electricity,Vietnam,1999,19.55,TWh
electricity,Vietnam,2000,22.692,TWh
electricity,Vietnam,2001,25.746,TWh
electricity,Vietnam,2002,30.068,TWh
electricity,Vietnam,2003,34.835,TWh
electricity,Vietnam,2004,39.596,TWh
electricity,Vietnam,2005,47.109,TWh
electricity,Vietnam,2006,53.842,TWh
electricity,Vietnam,2007,61.339,TWh
electricity,Vietnam,2008,67.836,TWh
electricity,Vietnam,2009,76.913,TWh
electricity,Vietnam,2010,85.669,TWh
electricity,Vietnam,2011,93.523,TWh
electricity,Vietnam,2012,104.255,TWh
electricity,Vietnam,2013,115.283,TWh
electricity,Vietnam,2014,128.627,TWh
electricity,Vietnam,2015,143.683,TWh
electricity,Vietnam,2016,159.791,TWh
electricity,Vietnam,2017,174.653,TWh
electricity,Vietnam,2018,192.701,TWh
electricity,Vietnam,2019,207.04888888888888,TWh
electricity,Vietnam,2020,215.743,TWh
electricity,Vietnam,2021,223.528557,TWh
electricity,Vietnam,2022,225.44818105399997,TWh
electricity,Vietnam,2023,235.15982705353528,TWh
electricity,Vietnam,2024,256.8815356780505,TWh
renewables,Algeria,1990,0.8383010432190761,%
renewables,Algeria,1991,1.6892476217930241,%
renewables,Algeria,1992,1.088264245871158,%
renewables,Algeria,1993,1.818181818181818,%
renewables,Algeria,1994,0.8346741753821391,%
renewables,Algeria,1995,0.9789996956477631,%
renewables,Algeria,1996,0.6294180304057321,%
renewables,Algeria,1997,0.349015775513053,%
renewables,Algeria,1998,0.42345966546686403,%
renewables,Algeria,1999,0.405613693518293,%
renewables,Algeria,2000,0.212498032425625,%
renewables,Algeria,2001,0.25916466346153805,%
renewables,Algeria,2002,0.206170651426917,%
renewables,Algeria,2003,0.8961482533563281,%
renewables,Algeria,2004,0.803199999999999,%
renewables,Algeria,2005,1.688212927756653,%
renewables,Algeria,2006,0.6188610685289271,%
renewables,Algeria,2007,0.607592214216582,%
renewables,Algeria,2008,0.7033502336216321,%
renewables,Algeria,2009,0.7947845510506221,%
renewables,Algeria,2010,0.38046092622556504,%
renewables,Algeria,2011,0.9800093706075271,%
renewables,Algeria,2012,1.083680331724654,%
renewables,Algeria,2013,0.5510101853397891,%
renewables,Algeria,2014,0.607855008376678,%
renewables,Algeria,2015,0.47387821001712604,%
renewables,Algeria,2016,0.605557626439166,%
renewables,Algeria,2017,0.8354589235984581,%
renewables,Algeria,2018,1.019674752842684,%
renewables,Algeria,2019,1.030404348769978,%
renewables,Algeria,2020,0.912897039464541,%
renewables,Algeria,2021,0.7752573456219041,%
renewables,Algeria,2022,0.7464439780032771,%
renewables,Algeria,2023,0.7093453590924901,%
renewables,Algeria,2024,0.6707036586807,%
renewables,Argentina,1990,35.83004301962402,%
renewables,Argentina,1991,30.585775606867966,%
renewables,Argentina,1992,34.95992749631262,%
renewables,Argentina,1993,39.22158108261004,%
renewables,Argentina,1994,42.30277380263679,%
renewables,Argentina,1995,40.40098382648878,%
renewables,Argentina,1996,33.40104718033819,%
renewables,Argentina,1997,39.227555981647605,%
renewables,Argentina,1998,36.383904587944556,%
renewables,Argentina,1999,27.396922773692054,%
renewables,Argentina,2000,33.12668161434977,%
renewables,Argentina,2001,41.7585580798016,%
renewables,Argentina,2002,43.30021750631944,%
renewables,Argentina,2003,37.74471163709791,%
renewables,Argentina,2004,31.689607021743466,%
renewables,Argentina,2005,33.27790907307595,%
renewables,Argentina,2006,34.62329748170525,%
renewables,Argentina,2007,30.075851120127005,%
renewables,Argentina,2008,26.538830611759494,%
renewables,Argentina,2009,29.176657287960712,%
renewables,Argentina,2010,28.77371857226721,%
renewables,Argentina,2011,26.21870477011671,%
renewables,Argentina,2012,24.013549594325738,%
renewables,Argentina,2013,25.851861316977597,%
renewables,Argentina,2014,31.822938845623632,%
renewables,Argentina,2015,30.45479248502026,%
renewables,Argentina,2016,27.867553107896665,%
renewables,Argentina,2017,30.631515334642696,%
renewables,Argentina,2018,29.63330355265924,%
renewables,Argentina,2019,32.34879101308309,%
renewables,Argentina,2020,25.72604436218236,%
renewables,Argentina,2021,24.38386980771719,%
renewables,Argentina,2022,29.420086799029495,%
renewables,Argentina,2023,39.26515607420393,%
renewables,Argentina,2024,37.00436096011433,%
renewables,Australia,1990,10.082635031834807,%
